id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	condition	mpn	brand	color	size	custom_label_3	custom_label_4	sales_count_conversions_10_days	vip_price	inventory_count	release_date	sales_count_conversions_1_day	parent_sku
SK2254247-0221-13700	13883818	"Light Up Unicorn Ombre Sole Sneaker"	"FabKids Silver female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers Make every step magical in these rainbow unicorn sneakers! The rainbow sole and no-shed glitter adds extra flair. Now your little one can shine on, and you won't worry about a mess. Light Up Unicorn Ombre Sole Sneaker"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/SK2254247-0221/SK2254247-0221_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2254247-0221/SK2254247-0221_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254247-0221/SK2254247-0221_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254247-0221/SK2254247-0221_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13883818&mpid=13883818	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2254247-0221-13700	FabKids	Silver	07	72	"top performer"	165	$32.95	6698	09/05/2022	9	SK2254247-0221
SA2147103-0001-13700	14292694	"Gladiator Sandal"	"FabKids Black female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals She can wear this on-trend sandal with literally anything. Complete with adjustable buckle strap. Perfect for all-day wear. Gladiator Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2147103-0001/SA2147103-0001_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2147103-0001/SA2147103-0001_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2147103-0001/SA2147103-0001_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2147103-0001/SA2147103-0001_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14292694&mpid=14292694	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2147103-0001-13700	FabKids	Black	07	316	"top performer"	163	$26.95	7385	02/10/2021	9	SA2147103-0001
SK2254533-5788-52170	14096863	"Light Up Dino High Top Sneaker"	"FabKids Black male Kids Fashion >> Boys >> Shoes >> Sneakers regular High Top Sneakers/Sneakers We added light-up soles to this best-selling favorite. Three adjustable straps with canvas and faux leather detailing. A great no-lace option for when he's on the go! Light Up Dino High Top Sneaker"	$46		https://fabkids-us-cdn.justfab.com/media/images/products/SK2254533-5788/SK2254533-5788_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2254533-5788/SK2254533-5788_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254533-5788/SK2254533-5788_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254533-5788/SK2254533-5788_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14096863&mpid=14096863	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2254533-5788-52170	FabKids	Black	07	173	"top performer"	154	$34.95	7402	11/10/2022	7	SK2254533-5788
SA2146631-5210-13700	12917497	"Double Loop Gladiator Sandal"	"FabKids Purple Multi female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Your mini-me will love wearing these gladiator sandals that go with everything. Open-toe design is perfect for warm weather. Back zipper for easy on and off and lightly padded for comfort. Double Loop Gladiator Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2146631-5210/SA2146631-5210_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2146631-5210/SA2146631-5210_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2146631-5210/SA2146631-5210_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12917497&mpid=12917497	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2146631-5210-13700	FabKids	"Purple Multi"	07	87	"top performer"	148	$26.95	3932	01/10/2022	22	SA2146631-5210
SK2046148-4810-52170	11975167	"Multi-Strap Sneaker"	"FabKids Blue male Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers This sneaker is a wardrobe essential for everyday wear. Features adjustable straps for easy on and off! Sizes 7-12 have two straps. Multi-Strap Sneaker"	$29		https://fabkids-us-cdn.justfab.com/media/images/products/SK2046148-4810/SK2046148-4810_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2046148-4810/SK2046148-4810_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2046148-4810/SK2046148-4810_back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2046148-4810/SK2046148-4810_side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D11975167&mpid=11975167	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2046148-4810-52170	FabKids	Blue	07	98	"top performer"	146	$22.95	4336	06/10/2021	29	SK2046148-4810
FS2149022-1255-13700	11923399	"Tulip Hem Fuzzy Boot"	"FabKids Grey female Kids Fashion >> Girls >> Shoes >> Boots regular Boots/Fuzzies Calling all fashionistas! These tulip-hem fuzzy boots are the perfect mix of comfy and chic. Easy to slip on, easy to style. A roomier leg opening allows for socks and jeans in colder weather. Tulip Hem Fuzzy Boot"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-1255/FS2149022-1255_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-1255/FS2149022-1255_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-1255/FS2149022-1255_back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-1255/FS2149022-1255_side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D11923399&mpid=11923399	"in stock"	"Apparel & Accessories > Shoes > Boots"		FS2149022-1255-13700	FabKids	Grey	07	2	"top performer"	144	$24.95	2640	09/29/2021	10	FS2149022-1255
SA2251773-1976-64060	13050640	"Unicorn Light Up Slide Sandal"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Add a little magic with light-up unicorn slides. The easy on-off design makes these shoes your kid's new go-to. In sizes T7-10 there is a back strap to ensure that the shoes stay on small feet. Unicorn Light Up Slide Sandal"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/SA2251773-1976/SA2251773-1976_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2251773-1976/SA2251773-1976_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2251773-1976/SA2251773-1976_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2251773-1976/SA2251773-1976_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13050640&mpid=13050640	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2251773-1976-64060	FabKids	Multi	2/3	31	"top performer"	143	$29.95	423	10/01/2021	10	SA2251773-1976
SK2254246-5647-13700	13883776	"Tie Dye Light Up Cat Sneaker"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers This meow-gical sneaker is a must-have, especially when there's no time for tying laces. Features our marble rainbow print, holographic straps, and 3D kitty ears. The best part: rainbow light-up soles! Tie Dye Light Up Cat Sneaker"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/SK2254246-5647/SK2254246-5647_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2254246-5647/SK2254246-5647_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254246-5647/SK2254246-5647_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254246-5647/SK2254246-5647_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13883776&mpid=13883776	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2254246-5647-13700	FabKids	Multi	07	86	"top performer"	143	$32.95	5372	09/15/2022	8	SK2254246-5647
SA2354526-5967-64080	14124304	"Dino Active Strap Sandal"	"FabKids Blue male Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals This dino t-strap sandal is out-rawr-geously cool. The super-comfy sole allows your kiddo to go on long adventures. Plus, your kid can get ready in a flash thanks to the easy on-off strap. Runs (a tad) small, size up if on the higher end of dual sizing. Dino Active Strap Sandal"	$29		https://fabkids-us-cdn.justfab.com/media/images/products/SA2354526-5967/SA2354526-5967_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2354526-5967/SA2354526-5967_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354526-5967/SA2354526-5967_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354526-5967/SA2354526-5967_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124304&mpid=14124304	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2354526-5967-64080	FabKids	Blue	6/7	162	"top performer"	137	$22.95	2436	01/10/2023	19	SA2354526-5967
SK2252828-4464-13700	13412869	"Starry 3 Strap Glitter Light Up Sneaker"	"FabKids Black female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers This sneaker is a must-have for any rising star, especially when there's no time for tying laces. Features shiny gold stars and glittery straps. The best part: light-up soles! Starry 3 Strap Glitter Light Up Sneaker"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/SK2252828-4464/SK2252828-4464_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2252828-4464/SK2252828-4464_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252828-4464/SK2252828-4464_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252828-4464/SK2252828-4464_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13412869&mpid=13412869	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2252828-4464-13700	FabKids	Black	07	14	"top performer"	135	$32.95	1141	07/12/2022	6	SK2252828-4464
SK2354420-3589-52130	14124049	"Dino High Top Sneaker"	"FabKids Black male Kids Fashion >> Boys >> Shoes >> Sneakers regular Sneakers Put a cool spin on a classic with this t-rex graphic high-top. They're super comfy thanks to the cushy soles. A perfect everyday option. Dino High Top Sneaker"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354420-3589/SK2354420-3589_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354420-3589/SK2354420-3589_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354420-3589/SK2354420-3589_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354420-3589/SK2354420-3589_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124049&mpid=14124049	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2354420-3589-52130	FabKids	Black	13	78	"top performer"	134	$29.95	911	12/10/2022	7	SK2354420-3589
SK2252817-6368-52170	14217751	"Dino Lace Up Low Top Sneaker"	"FabKids Brown male Kids Fashion >> Boys >> Shoes >> Sneakers regular Sneakers Make their everyday sneaker dino-mite! Featuring a dino print that pairs with anything. Cushioned insole for all-day play. Sizes T5-12 have elastic laces. Dino Lace Up Low Top Sneaker"	$26		https://fabkids-us-cdn.justfab.com/media/images/products/SK2252817-6368/SK2252817-6368_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2252817-6368/SK2252817-6368_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252817-6368/SK2252817-6368_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252817-6368/SK2252817-6368_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14217751&mpid=14217751	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2252817-6368-52170	FabKids	Brown	07	11	"top performer"	134	$22.95	344	12/10/2022	12	SK2252817-6368
SA2354554-5994-52170	14124562	"Tie-Dye Rubber Clog"	"FabKids Multi male Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Comfort has never looked so cool with these clogs! The paint splatter gives a fun look while the adjustable strap (can be worn in the front or back) gives it the perfect fit. Just slip on and go! Tie-Dye Rubber Clog"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/SA2354554-5994/SA2354554-5994_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2354554-5994/SA2354554-5994_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354554-5994/SA2354554-5994_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2354554-5994/SA2354554-5994_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14124562&mpid=14124562	"in stock"	"Kids Fashion > Girls > Shoes > Sandals"		SA2354554-5994-52170	FabKids	Multi	07	88	"top performer"	133	$24.95	2655	02/10/2023	7	SA2354554-5994
SA2251797-3575-64080	13050847	"3D Unicorn Active Strap Sandal"	"FabKids Tie Dye Multi female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Now your kiddo can chase rainbows in absolute style with these 3D unicorn sandals featuring a swirl of tie-dye. They're super comfy thanks to the easy on-off straps and pillowy sole. Runs (a tad) small, size up if on the higher end of dual sizing. 3D Unicorn Active Strap Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2251797-3575/SA2251797-3575_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2251797-3575/SA2251797-3575_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2251797-3575/SA2251797-3575_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2251797-3575/SA2251797-3575_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13050847&mpid=13050847	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2251797-3575-64080	FabKids	"Tie Dye Multi"	6/7	123	"top performer"	130	$26.95	1661	10/01/2021	20	SA2251797-3575
FS2149022-0001-13600	11923348	"Tulip Hem Fuzzy Boot"	"FabKids Black female Kids Fashion >> Girls >> Shoes >> Boots regular Boots/Fuzzies Calling all fashionistas! These tulip-hem fuzzy boots are the perfect mix of comfy and chic. Easy to slip on, easy to style. A roomier leg opening allows for socks and jeans in colder weather. Tulip Hem Fuzzy Boot"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-0001/FS2149022-0001_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-0001/FS2149022-0001_alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/FS2149022-0001/FS2149022-0001_back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D11923348&mpid=11923348	"in stock"	"Apparel & Accessories > Shoes > Boots"		FS2149022-0001-13600	FabKids	Black	06	150	"top performer"	125	$24.95	2813	09/27/2021	6	FS2149022-0001
SK2254244-10822-13700	14125984	"Rainbow Glitter Light Up Slip On"	"FabKids Multi female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers Brighten their everyday with this light-up sneaker. The rainbow glitter doesn't rub off so you don't have to worry about a mess. Super light and comfy, they're also easy to slip on and off. Rainbow Glitter Light Up Slip On"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/SK2254244-10822/SK2254244-10822_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2254244-10822/SK2254244-10822_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254244-10822/SK2254244-10822_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2254244-10822/SK2254244-10822_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125984&mpid=14125984	"in stock"	"Apparel & Accessories > Shoes > Slip Ons"		SK2254244-10822-13700	FabKids	Multi	07	4	"mid performer"	125	$32.95	154	12/08/2022	6	SK2254244-10822
AT1719697-0111-52170	12018802	"Multi-Strap Sneaker"	"FabKids Grey male Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers Our boys multi-strap sneaker is a wardrobe essential for everyday wear. Featuring adjustable straps for easy on and off! Multi-Strap Sneaker"	$29		https://fabkids-us-cdn.justfab.com/media/images/products/AT1719697-0111/AT1719697-0111_main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/AT1719697-0111/AT1719697-0111_back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/AT1719697-0111/AT1719697-0111_side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12018802&mpid=12018802	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		AT1719697-0111-52170	FabKids	Grey	07	129	"mid performer"	121	$22.95	4515	02/11/2022	16	AT1719697-0111
SK2252820-5793-13300	14126086	"Flower Power Lace Up Sneaker"	"FabKids Pink female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers The perfect all-day, everyday sneaker. Features a pink check print filled with florals and emojis. Cushioned insole for comfort and back pull-on loop for easy on-off. Sizes T5-12 have elastic laces. Flower Power Lace Up Sneaker"	$29		https://fabkids-us-cdn.justfab.com/media/images/products/SK2252820-5793/SK2252820-5793_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2252820-5793/SK2252820-5793_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252820-5793/SK2252820-5793_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2252820-5793/SK2252820-5793_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14126086&mpid=14126086	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2252820-5793-13300	FabKids	Pink	03	1	"top performer"	118	$22.95	51	12/08/2022	14	SK2252820-5793
